USPS|GEOID|GEOIDFQ|NAME|LOGRADE|HIGRADE|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
IL|1703150|9500000US1703150|Addison School District 4|PK|08|28105636|585226|10.852|0.226|41.930164|-88.001463
IL|1703210|9500000US1703210|Akin Community Consolidated School District 91|KG|08|125480583|453668|48.448|0.175|38.000744|-88.768972
IL|1703270|9500000US1703270|Albers School District 63|PK|08|21433830|619224|8.276|0.239|38.552237|-89.603854
IL|1703420|9500000US1703420|Allen Township Community Consolidated School District 65|KG|08|167379644|78178|64.626|0.03|41.143762|-88.673258
IL|1703480|9500000US1703480|Alsip-Hazelgreen-Oaklawn School District 126|PK|08|13066720|82974|5.045|0.032|41.678974|-87.744775
IL|1703750|9500000US1703750|Anna Community Consolidated School District 37|KG|08|133093376|1208628|51.388|0.467|37.452164|-89.172275
IL|1703840|9500000US1703840|Antioch Community Consolidated School District 34|PK|08|83064913|9435143|32.072|3.643|42.468628|-88.077289
IL|1703900|9500000US1703900|Aptakisic-Tripp Community Consolidated School District|PK|08|16062832|237567|6.202|0.092|42.168733|-87.939505
IL|1703930|9500000US1703930|Arbor Park School District 145|PK|08|12792581|153356|4.939|0.059|41.591614|-87.750068
IL|1704050|9500000US1704050|Summit School District 104|PK|08|13005785|777619|5.022|0.3|41.780081|-87.815266
IL|1704140|9500000US1704140|Arlington Heights School District 25|PK|08|26244838|41892|10.133|0.016|42.092386|-87.981673
IL|1704200|9500000US1704200|Armstrong-Ellis Consolidated School District 61|KG|08|237117218|186028|91.551|0.072|40.263058|-87.873324
IL|1704340|9500000US1704340|Ashley Community Consolidated School District 15|PK|08|214095284|254705|82.663|0.098|38.296848|-89.190678
IL|1704560|9500000US1704560|Atwood Heights School District 125|PK|08|4875478|0|1.882|0.|41.680483|-87.691244
IL|1704740|9500000US1704740|Aviston School District 21|PK|08|52405029|37708|20.234|0.015|38.614071|-89.598235
IL|1704800|9500000US1704800|Avoca School District 37|KG|08|8648530|98380|3.339|0.038|42.089511|-87.758357
IL|1704950|9500000US1704950|Bannockburn School District 106|KG|08|7257286|82485|2.802|0.032|42.192226|-87.869811
IL|1705160|9500000US1705160|Bartelso School District 57|KG|08|60965582|307130|23.539|0.119|38.520763|-89.460086
IL|1705190|9500000US1705190|Bartonville School District 66|PK|08|4849191|390816|1.872|0.151|40.643526|-89.6496
IL|1705466|9500000US1705466|Marseilles Elementary School District 150|PK|08|12823314|1789598|4.951|0.691|41.327147|-88.698542
IL|1705570|9500000US1705570|Opdyke-Belle Rive Community Consolidated School District 5|KG|08|172377162|773698|66.555|0.299|38.205538|-88.770961
IL|1705580|9500000US1705580|Belle Valley School District 119|PK|08|15069404|62766|5.818|0.024|38.503774|-89.945743
IL|1705610|9500000US1705610|Belleville School District 118|PK|08|63818331|966280|24.64|0.373|38.504907|-90.007233
IL|1705760|9500000US1705760|Bellwood School District 88|PK|08|8616167|0|3.327|0.|41.886567|-87.872995
IL|1705880|9500000US1705880|Benjamin School District 25|PK|08|12877937|336268|4.972|0.13|41.911585|-88.172417
IL|1705910|9500000US1705910|Bensenville School District 2|PK|08|17402405|161634|6.719|0.062|41.956145|-87.947038
IL|1705950|9500000US1705950|Benton Community Consolidated School District 47|PK|08|126712557|2629701|48.924|1.015|37.994767|-88.923341
IL|1706000|9500000US1706000|Berkeley School District 87|PK|08|11945418|0|4.612|0.|41.896479|-87.902871
IL|1706060|9500000US1706060|Berwyn North School District 98|PK|08|3376581|0|1.304|0.|41.857909|-87.791401
IL|1706090|9500000US1706090|Berwyn South School District 100|PK|08|6735919|0|2.601|0.|41.836026|-87.790688
IL|1706180|9500000US1706180|Bethel School District 82|KG|08|13291200|70311|5.132|0.027|38.282689|-88.907919
IL|1706270|9500000US1706270|Big Hollow School District 38|KG|08|26656990|3586826|10.292|1.385|42.353411|-88.159507
IL|1706450|9500000US1706450|Bloomingdale School District 13|PK|08|12585492|499407|4.859|0.193|41.95628|-88.075688
IL|1706510|9500000US1706510|Cook County School District 130|PK|08|19089912|576033|7.371|0.222|41.656696|-87.715802
IL|1706750|9500000US1706750|Bourbonnais School District 53|PK|08|56680289|862066|21.884|0.333|41.180967|-87.899422
IL|1706840|9500000US1706840|Braceville School District 75|KG|08|21248552|442880|8.204|0.171|41.223488|-88.272114
IL|1706930|9500000US1706930|Bradley School District 61|PK|08|12857006|103550|4.964|0.04|41.151342|-87.856335
IL|1707010|9500000US1707010|Breese School District 12|PK|08|194899788|65769|75.251|0.025|38.649356|-89.481452
IL|1707170|9500000US1707170|Indian Springs School District 109|PK|08|13044537|60646|5.037|0.023|41.753401|-87.826941
IL|1707290|9500000US1707290|Lemont-Bromberek Combined School District 113A|PK|08|61882594|1825465|23.893|0.705|41.673976|-87.972559
IL|1707320|9500000US1707320|Brookfield Lagrange Park SD 95|PK|08|3941181|0|1.522|0.|41.831215|-87.851662
IL|1707740|9500000US1707740|Buncombe Consolidated School District 43|KG|08|87596642|1097197|33.821|0.424|37.449283|-88.987583
IL|1707860|9500000US1707860|Burnham School District 154-5|PK|08|3210998|140553|1.24|0.054|41.634974|-87.534872
IL|1707980|9500000US1707980|Butler School District 53|KG|08|14455656|586941|5.581|0.227|41.833818|-87.951765
IL|1708100|9500000US1708100|Lincoln Elementary School District 156|PK|08|3208911|108623|1.239|0.042|41.609857|-87.539241
IL|1708130|9500000US1708130|Calumet Public School District 132|PK|08|5907426|239047|2.281|0.092|41.660314|-87.657766
IL|1708310|9500000US1708310|Carbon Cliff-Barstow School District 36|PK|08|18371487|805603|7.093|0.311|41.50939|-90.365118
IL|1708340|9500000US1708340|Carbondale Elementary School District 95|PK|08|94614289|1582959|36.531|0.611|37.747876|-89.209014
IL|1708730|9500000US1708730|Cary Community Consolidated School District 26|PK|08|32185646|1746739|12.427|0.674|42.221225|-88.229428
IL|1708790|9500000US1708790|Cass School District 63|PK|08|11006856|329296|4.25|0.127|41.729393|-87.973696
IL|1708970|9500000US1708970|Center Cass School District 66|PK|08|11457792|405868|4.424|0.157|41.735907|-88.010223
IL|1709150|9500000US1709150|Central School District 51|PK|08|33474482|10661|12.925|0.004|40.718872|-89.460903
IL|1709170|9500000US1709170|Central School District 104|KG|08|12681768|27645|4.896|0.011|38.588195|-89.946699
IL|1709180|9500000US1709180|Central City School District 133|PK|08|32586829|1280138|12.582|0.494|38.554259|-89.081876
IL|1709210|9500000US1709210|Lockport School District 91|KG|08|5559057|330522|2.146|0.128|41.589258|-88.048021
IL|1709270|9500000US1709270|Centralia School District 135|PK|08|57334991|1548371|22.137|0.598|38.509998|-89.109342
IL|1709510|9500000US1709510|Chaney-Monge School District 88|PK|08|10873610|190249|4.198|0.073|41.574422|-88.09002
IL|1709540|9500000US1709540|Channahon School District 17|PK|08|47568340|3958414|18.366|1.528|41.424454|-88.208894
IL|1709850|9500000US1709850|Chester-East Lincoln Community CSD 61|PK|08|319658514|150094|123.421|0.058|40.143506|-89.280168
IL|1709960|9500000US1709960|Chicago Heights School District 170|PK|08|18764448|142551|7.245|0.055|41.504495|-87.643819
IL|1709990|9500000US1709990|Chicago Ridge School District 127-5|PK|08|3649682|0|1.409|0.|41.699113|-87.772874
IL|1710200|9500000US1710200|Cicero School District 99|PK|08|15856773|0|6.122|0.|41.843741|-87.758838
IL|1710380|9500000US1710380|Skokie School District 73-5|PK|08|4038107|0|1.559|0.|42.02957|-87.724163
IL|1710470|9500000US1710470|Community Consolidated School District 93|PK|08|29747877|1461584|11.486|0.564|41.933393|-88.129043
IL|1710690|9500000US1710690|Colona School District 190|PK|08|10208435|603294|3.941|0.233|41.483566|-90.35592
IL|1710860|9500000US1710860|Cornell Community Consolidated School District 426|KG|08|161729992|408519|62.444|0.158|40.993512|-88.723349
IL|1710950|9500000US1710950|Ford Heights School District 169|PK|08|8557791|0|3.304|0.|41.510325|-87.595114
IL|1711010|9500000US1711010|Country Club Hills School District 160|PK|08|15384272|102416|5.94|0.04|41.550877|-87.734016
IL|1711220|9500000US1711220|Creston Community Consolidated School District 161|KG|08|84638229|125383|32.679|0.048|41.945969|-88.978306
IL|1711290|9500000US1711290|Creve Coeur School District 76|PK|08|13531006|649124|5.224|0.251|40.642359|-89.59232
IL|1711350|9500000US1711350|Crystal Lake Community Consolidated School District 47|PK|08|108754148|2503877|41.99|0.967|42.242035|-88.336797
IL|1711520|9500000US1711520|Cypress School District 64|PK|08|153157241|1181526|59.134|0.456|37.362362|-88.977447
IL|1711700|9500000US1711700|Dalzell School District 98|KG|08|9403097|18962|3.631|0.007|41.364546|-89.173937
IL|1711730|9500000US1711730|Damiansville School District 62|PK|08|41317405|459043|15.953|0.177|38.506313|-89.617124
IL|1711910|9500000US1711910|Deer Park Community Consolidated School District 82|PK|08|125651176|6428774|48.514|2.482|41.276321|-88.956049
IL|1711980|9500000US1711980|Deerfield School District 109|PK|08|22725515|170379|8.774|0.066|42.168234|-87.868308
IL|1712120|9500000US1712120|Des Plaines Community Consolidated School District 62|PK|08|33519023|469130|12.942|0.181|42.032915|-87.891265
IL|1712150|9500000US1712150|De Soto Consolidated School District 86|PK|08|60031344|2124919|23.178|0.82|37.813202|-89.220077
IL|1712210|9500000US1712210|Diamond Lake School District 76|PK|08|8940802|681314|3.452|0.263|42.24248|-88.002837
IL|1712420|9500000US1712420|Dolton School District 149|PK|08|13447078|432521|5.192|0.167|41.624129|-87.579449
IL|1712450|9500000US1712450|Dolton School District 148|PK|08|12416139|143898|4.794|0.056|41.636225|-87.624185
IL|1712540|9500000US1712540|Downers Grove Grade School District 58|PK|08|43441087|475822|16.773|0.184|41.797198|-88.014546
IL|1712840|9500000US1712840|Dwight Common School District 232|PK|08|330417181|145357|127.575|0.056|41.083276|-88.447554
IL|1712960|9500000US1712960|East Alton School District 13|PK|08|8791263|108144|3.394|0.042|38.881852|-90.104141
IL|1713140|9500000US1713140|East Maine School District 63|PK|08|15423173|40484|5.955|0.016|42.048229|-87.834801
IL|1713170|9500000US1713170|East Moline School District 37|PK|08|34095894|3403264|13.164|1.314|41.503555|-90.429227
IL|1713240|9500000US1713240|East Peoria School District 86|PK|08|63307570|8945575|24.443|3.454|40.679217|-89.541868
IL|1713260|9500000US1713260|East Prairie School District 73|KG|08|2718537|0|1.05|0.|42.017984|-87.723995
IL|1713440|9500000US1713440|Lindop School District 92|KG|08|2203270|0|0.851|0.|41.85874|-87.854017
IL|1713770|9500000US1713770|Community Consolidated School District 59|PK|08|58250788|1053144|22.491|0.407|42.023489|-87.977313
IL|1714160|9500000US1714160|Elwood Community Consolidated School District 203|KG|08|75345063|105650|29.091|0.041|41.412077|-88.100505
IL|1714220|9500000US1714220|Harmony Emge School District 175|PK|08|17606900|38332|6.798|0.015|38.550087|-90.063696
IL|1714250|9500000US1714250|Emmons School District 33|KG|08|9124113|1720619|3.523|0.664|42.457481|-88.108855
IL|1714410|9500000US1714410|Eswood Community Consolidated District 269|KG|08|112323958|52054|43.369|0.02|42.026586|-88.974559
IL|1714460|9500000US1714460|Evanston Community Consolidated School District 65|PK|08|23095021|57390|8.917|0.022|42.047117|-87.697111
IL|1714550|9500000US1714550|Evergreen Park Elementary School District 124|PK|08|8191089|0|3.163|0.|41.721275|-87.701334
IL|1714640|9500000US1714640|Ewing Northern Community Consolidated District 115|PK|08|199585945|43768342|77.061|16.899|38.083459|-88.853007
IL|1714710|9500000US1714710|Fairfield Public School District 112|PK|08|168263185|505247|64.967|0.195|38.361847|-88.324494
IL|1714760|9500000US1714760|Fairmont School District 89|PK|08|10434599|172275|4.029|0.067|41.564013|-88.048346
IL|1714820|9500000US1714820|Skokie-Fairview School District 72|PK|08|4335072|0|1.674|0.|42.015082|-87.760695
IL|1714940|9500000US1714940|Farrington Community Consolidated School District 99|KG|08|102906474|219159|39.732|0.085|38.428197|-88.757047
IL|1715090|9500000US1715090|Field Community Consolidated School District 3|PK|08|133722686|929022|51.631|0.359|38.412386|-88.857641
IL|1715420|9500000US1715420|Flossmoor School District 161|PK|08|19143215|44483|7.391|0.017|41.541483|-87.680897
IL|1715450|9500000US1715450|Forest Park School District 91|PK|08|6269202|0|2.421|0.|41.867234|-87.814171
IL|1715480|9500000US1715480|Forest Ridge School District 142|PK|08|12868490|0|4.969|0.|41.62415|-87.752588
IL|1715630|9500000US1715630|Fox Lake Grade School District 114|PK|08|14470402|8106093|5.587|3.13|42.419974|-88.181148
IL|1715660|9500000US1715660|Fox River Grove Consolidated School District 3|KG|08|3986516|284492|1.539|0.11|42.192391|-88.222287
IL|1715700|9500000US1715700|Frankfort Community Consolidated School District 157C|PK|08|44026291|12573|16.999|0.005|41.488319|-87.856646
IL|1715780|9500000US1715780|Franklin Park School District 84|PK|08|5833656|0|2.252|0.|41.930387|-87.863815
IL|1715820|9500000US1715820|Freeburg Community Consolidated School District 70|PK|08|183486860|6319854|70.845|2.44|38.414283|-89.896907
IL|1715930|9500000US1715930|Fremont School District 79|PK|08|81396487|3439298|31.427|1.328|42.279306|-88.062779
IL|1716230|9500000US1716230|Gardner Community Consolidated School District 72C|KG|08|82932977|462261|32.021|0.178|41.189316|-88.334939
IL|1716290|9500000US1716290|Gavin School District 37|PK|08|10887025|5422127|4.204|2.093|42.392727|-88.137899
IL|1716320|9500000US1716320|Geff Community Consolidated School District 14|KG|08|71493702|0|27.604|0.|38.427406|-88.407737
IL|1716530|9500000US1716530|Germantown School District 60|PK|08|73649298|230616|28.436|0.089|38.517495|-89.540643
IL|1716560|9500000US1716560|Germantown Hills School District 69|PK|08|22857940|111090|8.826|0.043|40.76635|-89.4777
IL|1716590|9500000US1716590|Giant City Community Consolidated School District 130|KG|08|90610986|6645599|34.985|2.566|37.65252|-89.142435
IL|1716650|9500000US1716650|Gifford Community Consolidated School District 188|PK|08|181780725|232868|70.186|0.09|40.319293|-88.011259
IL|1716800|9500000US1716800|Glen Ellyn School District 41|PK|08|19728480|344759|7.617|0.133|41.884978|-88.061588
IL|1716860|9500000US1716860|Glencoe School District 35|KG|08|9953535|497003|3.843|0.192|42.1359|-87.766485
IL|1716920|9500000US1716920|Glenview Community Consolidated School District 34|PK|08|32304670|262577|12.473|0.101|42.077322|-87.82587
IL|1716950|9500000US1716950|Brookwood School District 167|PK|08|23278381|10459|8.988|0.004|41.536874|-87.604254
IL|1717040|9500000US1717040|Woodridge School District 68|PK|08|19065337|430159|7.361|0.166|41.752851|-88.057466
IL|1717160|9500000US1717160|Gower School District 62|KG|08|13485056|437010|5.207|0.169|41.750928|-87.93357
IL|1717190|9500000US1717190|Grand Prairie Community Consolidated School District 6|PK|08|92751450|291141|35.812|0.112|38.43013|-89.090116
IL|1717220|9500000US1717220|Grand Ridge Community Consolidated School District 95|PK|08|279428153|787254|107.888|0.304|41.230061|-88.789559
IL|1717310|9500000US1717310|Grant Community Consolidated School District 110|PK|08|23262910|120262|8.982|0.046|38.598289|-90.014202
IL|1717490|9500000US1717490|Grass Lake School District 36|PK|08|7809705|6041252|3.015|2.333|42.436605|-88.144908
IL|1717520|9500000US1717520|Grayslake Consolidated Community School District 46|PK|08|36930847|2002645|14.259|0.773|42.35089|-88.057671
IL|1717800|9500000US1717800|Gurnee School District 56|PK|08|35608373|643751|13.748|0.249|42.395848|-87.909102
IL|1717850|9500000US1717850|Northbrook Elementary School District 27|KG|08|11372451|75315|4.391|0.029|42.13473|-87.863069
IL|1718090|9500000US1718090|Hampton School District 29|KG|08|12003872|2925630|4.635|1.13|41.563104|-90.384351
IL|1718360|9500000US1718360|Harrison School District 36|PK|08|12457817|1100895|4.81|0.425|42.383104|-88.333796
IL|1718450|9500000US1718450|Harvey School District 152|PK|08|9845464|0|3.801|0.|41.610405|-87.648816
IL|1718480|9500000US1718480|West Harvey-Dixmoor Public School District 147|PK|08|7738343|0|2.988|0.|41.625444|-87.667404
